URL_ID,URL,POSITIVE_SCORE,NEGATIVE_SCORE,POLARITY_SCORE,SUBJECTIVITY_SCORE,AVG_SENTENCE_LENGTH,PERCENTAGE_COMPLEX_WORDS,FOG_INDEX,AVG_WORDS_PER_SENTENCE,COMPLEX_WORD_COUNT,WORD_COUNT,SYLLABLES_PER_WORD,PERSONAL_PRONOUNS,AVG_WORD_LENGTH
bctech2113,https://insights.blackcoffer.com/electric-vehicles-ev-load-management-system-to-forecast-energy-demand/,4.0,6.0,-0.19999998000000202,0.037453183380325154,17.8,0.31086142322097376,7.2443445692883905,17.8,83.0,267.0,2.183520599250936,10.0,6.794007490636704
bctech2114,https://insights.blackcoffer.com/power-bi-data-driven-map-dashboard/,4.0,0.0,0.9999997500000625,0.02919708007885343,19.571428571428573,0.21897810218978103,7.916162669447342,19.571428571428573,30.0,137.0,1.897810218978102,2.0,6.671532846715328
bctech2115,https://insights.blackcoffer.com/google-local-service-ads-lsa-leads-dashboard/,39.0,7.0,0.6956521587901705,0.09145129206470916,11.431818181818182,0.2524850894632207,4.673721308512561,11.431818181818182,127.0,503.0,1.9721669980119285,4.0,6.693836978131213
bctech2116,https://insights.blackcoffer.com/aws-lex-voice-and-chatbot/,14.0,1.0,0.8666666088888928,0.04531722040689661,11.413793103448276,0.17522658610271905,4.635607875820398,11.413793103448276,58.0,331.0,1.8277945619335347,21.0,5.918429003021148
bctech2117,https://insights.blackcoffer.com/metabridges-api-decentraland-integration/,1.0,3.0,-0.49999987500003124,0.020512820407626562,12.1875,0.23076923076923078,4.967307692307692,12.1875,45.0,195.0,1.8205128205128205,0.0,6.584615384615384
bctech2118,https://insights.blackcoffer.com/microsoft-azure-chatbot-with-luis-language-understanding/,6.0,1.0,0.7142856122449125,0.042682926569006546,27.333333333333332,0.2621951219512195,11.038211382113822,27.333333333333332,43.0,164.0,2.067073170731707,0.0,6.847560975609756
bctech2119,https://insights.blackcoffer.com/impact-of-news-media-and-press-on-innovation-startups-and-investments/,9.0,4.0,0.3846153550295881,0.07738095192035148,8.4,0.22023809523809523,3.448095238095238,8.4,37.0,168.0,1.9345238095238095,8.0,6.458333333333333
bctech2120,https://insights.blackcoffer.com/aws-quicksight-reporting-dashboard/,9.0,3.0,0.4999999583333368,0.039603960265333464,23.307692307692307,0.2145214521452145,9.408885503935009,23.307692307692307,65.0,303.0,1.8415841584158417,5.0,6.590759075907591
bctech2121,https://insights.blackcoffer.com/google-data-studio-dashboard-for-marketing-ads-and-traction-data/,10.0,4.0,0.42857139795918586,0.047945205315256145,17.176470588235293,0.1678082191780822,6.93771152296535,17.176470588235293,49.0,292.0,1.7363013698630136,8.0,6.527397260273973
bctech2122,https://insights.blackcoffer.com/gangala-in-e-commerce-big-data-etl-elt-solution-and-data-warehouse/,6.0,3.0,0.33333329629630043,0.04639175233818684,14.923076923076923,0.211340206185567,6.053766851704996,14.923076923076923,41.0,194.0,1.9278350515463918,8.0,6.293814432989691
bctech2123,https://insights.blackcoffer.com/big-data-solution-to-an-online-multivendor-marketplace-ecommerce-business/,19.0,4.0,0.6521738846880919,0.08013937254306838,28.7,0.1986062717770035,11.559442508710802,28.7,57.0,287.0,1.9581881533101044,10.0,6.644599303135888
bctech2124,https://insights.blackcoffer.com/creating-a-custom-report-and-dashboard-using-the-data-got-from-atera-api/,1.0,3.0,-0.49999987500003124,0.03478260839319471,23.0,0.22608695652173913,9.290434782608697,23.0,26.0,115.0,1.9391304347826086,6.0,6.8
bctech2125,https://insights.blackcoffer.com/azure-data-lake-and-power-bi-dashboard/,10.0,3.0,0.5384614970414233,0.06467661659364868,18.272727272727273,0.3333333333333333,7.442424242424242,18.272727272727273,67.0,201.0,2.2039800995024876,0.0,7.9950248756218905
bctech2126,https://insights.blackcoffer.com/google-data-studio-pipeline-with-gcp-mysql/,1.0,11.0,-0.8333332638888947,0.030927834971835478,18.476190476190474,0.15721649484536082,7.453362788414335,18.476190476190474,61.0,388.0,1.7268041237113403,8.0,6.213917525773196
bctech2127,https://insights.blackcoffer.com/quickbooks-dashboard-to-find-patterns-in-finance-sales-and-forecasts/,27.0,16.0,0.25581394753921055,0.05598958326043023,17.454545454545453,0.16015625,7.045880681818182,17.454545454545453,123.0,768.0,1.75390625,12.0,6.692708333333333
bctech2128,https://insights.blackcoffer.com/marketing-sales-and-financial-data-business-dashboard-wink-report/,12.0,3.0,0.5999999600000027,0.03363228692010698,20.272727272727273,0.16591928251121077,8.175458622095395,20.272727272727273,74.0,446.0,1.8004484304932735,5.0,7.07847533632287
bctech2129,https://insights.blackcoffer.com/react-native-apps-in-the-development-portfolio/,0.0,0.0,0.0,0.0,21.0,0.19047619047619047,8.476190476190476,21.0,4.0,21.0,1.6666666666666667,1.0,5.761904761904762
bctech2130,https://insights.blackcoffer.com/a-leading-firm-website-seo-optimization/,3.0,1.0,0.49999987500003124,0.04301075222569084,13.285714285714286,0.24731182795698925,5.413210445468511,13.285714285714286,23.0,93.0,1.913978494623656,0.0,7.268817204301075
bctech2131,https://insights.blackcoffer.com/a-leading-hospitality-firm-in-the-usa-website-seo-optimization/,5.0,0.0,0.99999980000004,0.060975609012492576,13.666666666666666,0.3170731707317073,5.59349593495935,13.666666666666666,26.0,82.0,2.097560975609756,0.0,6.7317073170731705
bctech2132,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-website-seo-optimization/,5.0,5.0,0.0,0.1020408152852978,24.5,0.23469387755102042,9.89387755102041,24.5,23.0,98.0,1.8979591836734695,1.0,6.561224489795919
bctech2133,https://insights.blackcoffer.com/a-leading-musical-instrumental-website-seo-optimization/,4.0,3.0,0.1428571224489825,0.10144927389203952,9.857142857142858,0.3333333333333333,4.076190476190477,9.857142857142858,23.0,69.0,2.101449275362319,0.0,6.782608695652174
bctech2134,https://insights.blackcoffer.com/a-leading-firm-in-the-usa-seo-and-website-optimization/,3.0,1.0,0.49999987500003124,0.05405405332359388,12.333333333333334,0.24324324324324326,5.030630630630632,12.333333333333334,18.0,74.0,1.8783783783783783,0.0,7.3108108108108105
bctech2135,https://insights.blackcoffer.com/immigration-datawarehouse-ai-based-recommendations/,14.0,7.0,0.3333333174603182,0.06521739110180934,15.333333333333334,0.2919254658385093,6.250103519668738,15.333333333333334,94.0,322.0,2.0372670807453415,23.0,6.903726708074534
bctech2136,https://insights.blackcoffer.com/lipsync-automation-for-celebrities-and-influencers/,1.0,0.0,0.9999990000010001,0.01075268805642271,13.285714285714286,0.3655913978494624,5.4605222734255,13.285714285714286,34.0,93.0,2.182795698924731,4.0,6.78494623655914
bctech2137,https://insights.blackcoffer.com/key-audit-matters-predictive-modeling/,4.0,8.0,-0.3333333055555579,0.03973509920617517,15.894736842105264,0.3344370860927152,6.491669571279193,15.894736842105264,101.0,302.0,2.2086092715231787,3.0,6.711920529801325
bctech2138,https://insights.blackcoffer.com/splitting-of-songs-into-its-vocals-and-instrumental/,10.0,3.0,0.5384614970414233,0.08843537354805868,14.7,0.25170068027210885,5.9806802721088435,14.7,37.0,147.0,2.006802721088435,1.0,6.73469387755102
bctech2139,https://insights.blackcoffer.com/ai-and-ml-technologies-to-evaluate-learning-assessments/,12.0,2.0,0.7142856632653098,0.06481481451474623,10.285714285714286,0.3333333333333333,4.2476190476190485,10.285714285714286,72.0,216.0,2.3518518518518516,12.0,7.375
bctech2140,https://insights.blackcoffer.com/datawarehouse-and-recommendations-engine-for-airbnb/,10.0,6.0,0.24999998437500096,0.06530612218242399,14.411764705882353,0.2530612244897959,5.86593037214886,14.411764705882353,62.0,245.0,2.048979591836735,10.0,6.718367346938775
bctech2141,https://insights.blackcoffer.com/real-estate-data-warehouse/,4.0,0.0,0.9999997500000625,0.02040816316118284,13.066666666666666,0.2653061224489796,5.332789115646259,13.066666666666666,52.0,196.0,1.9489795918367347,1.0,6.8979591836734695
bctech2142,https://insights.blackcoffer.com/traction-dashboards-of-marketing-campaigns-and-posts/,5.0,2.0,0.4285713673469475,0.035897435713346484,13.928571428571429,0.2717948717948718,5.680146520146521,13.928571428571429,53.0,195.0,1.994871794871795,8.0,6.805128205128205
bctech2143,https://insights.blackcoffer.com/google-local-service-ads-lsa-data-warehouse/,3.0,1.0,0.49999987500003124,0.026143790678798753,21.857142857142858,0.24183006535947713,8.839589169000934,21.857142857142858,37.0,153.0,1.8823529411764706,0.0,6.69281045751634
bctech2144,https://insights.blackcoffer.com/google-local-service-ads-missed-calls-and-messages-automation-tool/,3.0,5.0,-0.24999996875000394,0.05263157860110804,30.4,0.2236842105263158,12.249473684210527,30.4,34.0,152.0,1.8289473684210527,0.0,6.796052631578948
bctech2145,https://insights.blackcoffer.com/marketing-ads-leads-call-status-data-tool-to-bigquery/,5.0,1.0,0.6666665555555741,0.04444444411522634,22.5,0.2518518518518518,9.100740740740742,22.5,34.0,135.0,1.8444444444444446,0.0,6.837037037037037
bctech2146,https://insights.blackcoffer.com/marketing-analytics-to-automate-leads-call-status-and-reporting/,5.0,1.0,0.6666665555555741,0.04195804166462908,23.833333333333332,0.2517482517482518,9.634032634032636,23.833333333333332,36.0,143.0,1.867132867132867,0.0,6.776223776223776
bctech2147,https://insights.blackcoffer.com/callrail-analytics-leads-report-alert/,3.0,1.0,0.49999987500003124,0.027972027776419387,13.0,0.23776223776223776,5.295104895104895,13.0,34.0,143.0,1.8601398601398602,0.0,6.699300699300699
bctech2148,https://insights.blackcoffer.com/marketing-automation-tool-to-notify-lead-details-to-clients-over-email-and-phone/,4.0,2.0,0.33333327777778704,0.04109589012948021,29.2,0.2465753424657534,11.778630136986301,29.2,36.0,146.0,1.952054794520548,0.0,6.575342465753424
bctech2149,https://insights.blackcoffer.com/data-etl-local-service-ads-leads-to-bigquery/,5.0,2.0,0.4285713673469475,0.04794520515106024,20.857142857142858,0.2465753424657534,8.441487279843445,20.857142857142858,36.0,146.0,1.8904109589041096,0.0,6.623287671232877
bctech2150,https://insights.blackcoffer.com/marbles-stimulation-using-python/,16.0,3.0,0.684210490304711,0.08796296255572703,12.705882352941176,0.24537037037037038,5.180501089324618,12.705882352941176,53.0,216.0,1.9861111111111112,2.0,6.694444444444445
bctech2151,https://insights.blackcoffer.com/stocktwits-data-structurization/,14.0,11.0,0.11999999520000018,0.04672897187527295,10.918367346938776,0.22429906542056074,4.457066564943735,10.918367346938776,120.0,535.0,1.9644859813084112,6.0,6.719626168224299
bctech2152,https://insights.blackcoffer.com/sentimental-analysis-on-shareholder-letter-of-companies/,10.0,10.0,0.0,0.05714285697959184,15.217391304347826,0.3657142857142857,6.233242236024846,15.217391304347826,128.0,350.0,2.242857142857143,5.0,7.451428571428571
bctech2153,https://insights.blackcoffer.com/population-and-community-survey-of-america/,13.0,10.0,0.1304347769376184,0.043071160968031534,15.257142857142858,0.2546816479400749,6.204729802033174,15.257142857142858,136.0,534.0,2.0580524344569286,3.0,6.822097378277154
bctech2154,https://insights.blackcoffer.com/google-lsa-api-data-automation-and-dashboarding/,20.0,20.0,0.0,0.04872107180423743,12.63076923076923,0.27040194884287455,5.160468471844842,12.63076923076923,222.0,821.0,2.0158343483556638,7.0,6.532277710109622
bctech2155,https://insights.blackcoffer.com/healthcare-data-analysis/,8.0,12.0,-0.1999999900000005,0.1025641020381328,13.928571428571429,0.2,5.651428571428571,13.928571428571429,39.0,195.0,2.01025641025641,14.0,6.605128205128205
bctech2156,https://insights.blackcoffer.com/budget-sales-kpi-dashboard-using-power-bi/,0.0,0.0,0.0,0.0,103.0,0.21359223300970873,41.28543689320389,103.0,22.0,103.0,1.9611650485436893,0.0,6.601941747572815
bctech2157,https://insights.blackcoffer.com/amazon-buy-bot-an-automation-ai-tool-to-auto-checkouts/,2.0,0.0,0.99999950000025,0.02564102531229455,11.142857142857142,0.3076923076923077,4.580219780219781,11.142857142857142,24.0,78.0,2.0641025641025643,1.0,6.5256410256410255
